organism_group,agent_code,method,disk_content,site,route,standard,table_reference,tier,mic_susceptible_max,mic_sdd_min,mic_sdd_max,mic_intermediate_min,mic_intermediate_max,mic_resistant_min,disk_susceptible_min,disk_sdd_min,disk_sdd_max,disk_intermediate_min,disk_intermediate_max,disk_resistant_max,dosage_note,comment
Enterococcus spp.,QDA,MIC,,,,CLSI M100,2D,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4. (21) Report only on vancomycin-resistant E. faecium. dalfopristin*"
Enterococcus spp.,LNZ,DISK,30 µg,,,CLSI M100,2D,,,,,,,,23,,,21,22,20,,"Zone as printed: S ≥23, I 21-22, R ≤20"
Enterococcus spp.,LNZ,MIC,,,,CLSI M100,2D,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2, I 4, R ≥8"
Enterococcus spp.,TZD,MIC,,,,CLSI M100,2D,,0.5,,,,,,,,,,,,,"MIC as printed: S ≤0.5. See comment (18). Abbreviations: CAMHB, cation-adjusted Mueller-Hinton broth; h, hour(s); HLAR, high-level aminoglycoside resistance; I, intermediate; Inv., investigational agent; MHA, Mueller-Hinton agar; MIC, minimal inhibitory concentration; QC, quality control; R, resistant; S, susceptible; SDD, susceptible-dose dependent; U, urine. Symbols: ^, designation for agents that have the potential to concentrate in the urine; *, designation for “Other” agents not included in Tables 1 but have established clinical breakpoints."
Haemophilus influenzae and Haemophilus parainfluenzae,AMP,DISK,10 µg,,,CLSI M100,2E,,,,,,,,22,,,19,21,18,,"Zone as printed: S ≥22, I 19-21, R ≤18. See general comment (5). (10) The results of ampicillin susceptibility tests should be used to predict the activity of amoxicillin. The majority of isolates of H. influenzae that are resistant to ampicillin and amoxicillin produce a TEM-type β-lactamase. In most cases, a β-lactamase test can provide a rapid means of detecting resistance to ampicillin and amoxicillin. (11) Rare BLNAR strains of H. influenzae should be considered resistant to amoxicillin-clavulanate, ampicillin-sulbactam, cefaclor, cefamandole, cefetamet, cefonicid, cefprozil, cefuroxime, loracarbef, and piperacillin-tazobactam, despite apparent in vitro susceptibility of some BLNAR strains to these agents."
Haemophilus influenzae and Haemophilus parainfluenzae,AMP,MIC,,,,CLSI M100,2E,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4. See general comment (5). (10) The results of ampicillin susceptibility tests should be used to predict the activity of amoxicillin. The majority of isolates of H. influenzae that are resistant to ampicillin and amoxicillin produce a TEM-type β-lactamase. In most cases, a β-lactamase test can provide a rapid means of detecting resistance to ampicillin and amoxicillin. (11) Rare BLNAR strains of H. influenzae should be considered resistant to amoxicillin-clavulanate, ampicillin-sulbactam, cefaclor, cefamandole, cefetamet, cefonicid, cefprozil, cefuroxime, loracarbef, and piperacillin-tazobactam, despite apparent in vitro susceptibility of some BLNAR strains to these agents."
Haemophilus influenzae and Haemophilus parainfluenzae,SAM,DISK,10/10 µg,,,CLSI M100,2E,,,,,,,,20,,,,,19,,"Zone as printed: S ≥20, R ≤19. See comment (11)."
Haemophilus influenzae and Haemophilus parainfluenzae,SAM,MIC,,,,CLSI M100,2E,,2,,,,,4,,,,,,,,"MIC as printed: S ≤2/1, R ≥4/2. See comment (11)."
Haemophilus influenzae and Haemophilus parainfluenzae,AMC,MIC,,,,CLSI M100,2E,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2/1, I 4/2, R ≥8/4. (13) Additional disk correlate data are pending before disk diffusion breakpoints with the dosage regimen listed in Table 2 Dosages can be established. See general comment (6) and comment (11)."
Haemophilus influenzae and Haemophilus parainfluenzae,CZT,MIC,,,,CLSI M100,2E,,0.5,,,,,,,,,,,,,MIC as printed: S ≤0.5/4. (14) Report only on H. influenzae.
Haemophilus influenzae and Haemophilus parainfluenzae,TZP,DISK,100/10 µg,,,CLSI M100,2E,,,,,,,,21,,,,,,,Zone as printed: S ≥21. See comment (11).
Haemophilus influenzae and Haemophilus parainfluenzae,TZP,MIC,,,,CLSI M100,2E,,1,,,,,2,,,,,,,,"MIC as printed: S ≤1/4, R ≥2/4. See comment (11)."
Haemophilus influenzae and Haemophilus parainfluenzae,CTX,DISK,30 µg,,,CLSI M100,2E,,,,,,,,26,,,,,,,Zone as printed: S ≥26. See general comment (5).
Haemophilus influenzae and Haemophilus parainfluenzae,CTX,MIC,,,,CLSI M100,2E,,2,,,,,,,,,,,,,MIC as printed: S ≤2. See general comment (5).
Haemophilus influenzae and Haemophilus parainfluenzae,CAZ,DISK,30 µg,,,CLSI M100,2E,,,,,,,,26,,,,,,,Zone as printed: S ≥26
Haemophilus influenzae and Haemophilus parainfluenzae,CAZ,MIC,,,,CLSI M100,2E,,2,,,,,,,,,,,,,MIC as printed: S ≤2
Haemophilus influenzae and Haemophilus parainfluenzae,CRO,DISK,30 µg,,,CLSI M100,2E,,,,,,,,26,,,,,,,Zone as printed: S ≥26
Haemophilus influenzae and Haemophilus parainfluenzae,CRO,MIC,,,,CLSI M100,2E,,2,,,,,,,,,,,,,MIC as printed: S ≤2
Haemophilus influenzae and Haemophilus parainfluenzae,CXM,DISK,30 µg,,,CLSI M100,2E,,,,,,,,20,,,17,19,16,,"Zone as printed: S ≥20, I 17-19, R ≤16. See general comments (6) and (8) and comment (11)."
Haemophilus influenzae and Haemophilus parainfluenzae,CXM,MIC,,,,CLSI M100,2E,,4,,,8,8,16,,,,,,,,"MIC as printed: S ≤4, I 8, R ≥16. See general comments (6) and (8) and comment (11)."
Haemophilus influenzae and Haemophilus parainfluenzae,CPT,DISK,30 µg,,,CLSI M100,2E,,,,,,,,30,,,,,,,Zone as printed: S ≥30. See comment (14).
Haemophilus influenzae and Haemophilus parainfluenzae,CPT,MIC,,,,CLSI M100,2E,,0.5,,,,,,,,,,,,,MIC as printed: S ≤0.5. See comment (14).
Haemophilus influenzae and Haemophilus parainfluenzae,CID,DISK,30 µg,,,CLSI M100,2E,,,,,,,,20,,,17,19,16,,"Zone as printed: S ≥20, I 17-19, R ≤16. See comment (11)."
Haemophilus influenzae and Haemophilus parainfluenzae,CID,MIC,,,,CLSI M100,2E,,4,,,8,8,16,,,,,,,,"MIC as printed: S ≤4, I 8, R ≥16. See comment (11)."
Haemophilus influenzae and Haemophilus parainfluenzae,MAN,MIC,,,,CLSI M100,2E,,4,,,8,8,16,,,,,,,,"MIC as printed: S ≤4, I 8, R ≥16. See comment (11)."
Haemophilus influenzae and Haemophilus parainfluenzae,FEP,DISK,30 µg,,,CLSI M100,2E,,,,,,,,26,,,,,,,Zone as printed: S ≥26
Haemophilus influenzae and Haemophilus parainfluenzae,FEP,MIC,,,,CLSI M100,2E,,2,,,,,,,,,,,,,MIC as printed: S ≤2
Haemophilus influenzae and Haemophilus parainfluenzae,CZX,DISK,30 µg,,,CLSI M100,2E,,,,,,,,26,,,,,,,Zone as printed: S ≥26. See general comment (5).
Haemophilus influenzae and Haemophilus parainfluenzae,CZX,MIC,,,,CLSI M100,2E,,2,,,,,,,,,,,,,MIC as printed: S ≤2. See general comment (5).
Haemophilus influenzae and Haemophilus parainfluenzae,CEC,DISK,30 µg,,,CLSI M100,2E,,,,,,,,20,,,17,19,16,,"Zone as printed: S ≥20, I 17-19, R ≤16. See general comment (6) and comment (11)."
Haemophilus influenzae and Haemophilus parainfluenzae,CEC,MIC,,,,CLSI M100,2E,,8,,,16,16,32,,,,,,,,"MIC as printed: S ≤8, I 16, R ≥32. See general comment (6) and comment (11)."
Haemophilus influenzae and Haemophilus parainfluenzae,CPR,DISK,30 µg,,,CLSI M100,2E,,,,,,,,18,,,15,17,14,,"Zone as printed: S ≥18, I 15-17, R ≤14"
Haemophilus influenzae and Haemophilus parainfluenzae,CPR,MIC,,,,CLSI M100,2E,,8,,,16,16,32,,,,,,,,"MIC as printed: S ≤8, I 16, R ≥32"
Haemophilus influenzae and Haemophilus parainfluenzae,CDR,DISK,5 µg,,,CLSI M100,2E,,,,,,,,20,,,,,,,Zone as printed: S ≥20. See general comment (6).
Haemophilus influenzae and Haemophilus parainfluenzae,CDR,MIC,,,,CLSI M100,2E,,1,,,,,,,,,,,,,MIC as printed: S ≤1. See general comment (6).
Haemophilus influenzae and Haemophilus parainfluenzae,CFM,DISK,5 µg,,,CLSI M100,2E,,,,,,,,21,,,,,,,Zone as printed: S ≥21
Haemophilus influenzae and Haemophilus parainfluenzae,CFM,MIC,,,,CLSI M100,2E,,1,,,,,,,,,,,,,MIC as printed: S ≤1
Haemophilus influenzae and Haemophilus parainfluenzae,CPD,DISK,10 µg,,,CLSI M100,2E,,,,,,,,21,,,,,,,Zone as printed: S ≥21
Haemophilus influenzae and Haemophilus parainfluenzae,CPD,MIC,,,,CLSI M100,2E,,2,,,,,,,,,,,,,MIC as printed: S ≤2
Haemophilus influenzae and Haemophilus parainfluenzae,LOR,DISK,30 µg,,,CLSI M100,2E,,,,,,,,19,,,16,18,15,,"Zone as printed: S ≥19, I 16-18, R ≤15. See general comment (6) and comment (11)."
Haemophilus influenzae and Haemophilus parainfluenzae,LOR,MIC,,,,CLSI M100,2E,,8,,,16,16,32,,,,,,,,"MIC as printed: S ≤8, I 16, R ≥32. See general comment (6) and comment (11)."
Haemophilus influenzae and Haemophilus parainfluenzae,CTB,DISK,30 µg,,,CLSI M100,2E,,,,,,,,28,,,,,,,Zone as printed: S ≥28
Haemophilus influenzae and Haemophilus parainfluenzae,CTB,MIC,,,,CLSI M100,2E,,2,,,,,,,,,,,,,MIC as printed: S ≤2
Haemophilus influenzae and Haemophilus parainfluenzae,CAT,DISK,10 µg,,,CLSI M100,2E,,,,,,,,18,,,15,17,14,,"Zone as printed: S ≥18, I 15-17, R ≤14. See comment (11)."
Haemophilus influenzae and Haemophilus parainfluenzae,CAT,MIC,,,,CLSI M100,2E,,4,,,8,8,16,,,,,,,,"MIC as printed: S ≤4, I 8, R ≥16. See comment (11)."
Haemophilus influenzae and Haemophilus parainfluenzae,ATM,DISK,30 µg,,,CLSI M100,2E,,,,,,,,26,,,,,,,Zone as printed: S ≥26
Haemophilus influenzae and Haemophilus parainfluenzae,ATM,MIC,,,,CLSI M100,2E,,2,,,,,,,,,,,,,MIC as printed: S ≤2
Haemophilus influenzae and Haemophilus parainfluenzae,MEM,DISK,10 µg,,,CLSI M100,2E,,,,,,,,20,,,,,,,Zone as printed: S ≥20. See general comment (5).
Haemophilus influenzae and Haemophilus parainfluenzae,MEM,MIC,,,,CLSI M100,2E,,0.5,,,,,,,,,,,,,MIC as printed: S ≤0.5. See general comment (5).
Haemophilus influenzae and Haemophilus parainfluenzae,ETP,DISK,10 µg,,,CLSI M100,2E,,,,,,,,19,,,,,,,Zone as printed: S ≥19
Haemophilus influenzae and Haemophilus parainfluenzae,IPM,DISK,10 µg,,,CLSI M100,2E,,,,,,,,19,,,,,,,Zone as printed: S ≥19
Haemophilus influenzae and Haemophilus parainfluenzae,ETP,MIC,,,,CLSI M100,2E,,0.5,,,,,,,,,,,,,MIC as printed: S ≤0.5
Haemophilus influenzae and Haemophilus parainfluenzae,IPM,MIC,,,,CLSI M100,2E,,0.5,,,,,,,,,,,,,MIC as printed: S ≤0.5
Haemophilus influenzae and Haemophilus parainfluenzae,DOR,DISK,10 µg,,,CLSI M100,2E,,,,,,,,16,,,,,,,Zone as printed: S ≥16
Haemophilus influenzae and Haemophilus parainfluenzae,DOR,MIC,,,,CLSI M100,2E,,1,,,,,,,,,,,,,MIC as printed: S ≤1
Haemophilus influenzae and Haemophilus parainfluenzae,AZM,DISK,15 µg,,,CLSI M100,2E,,,,,,,,12,,,,,,,Zone as printed: S ≥12. See general comment (6).
Haemophilus influenzae and Haemophilus parainfluenzae,AZM,MIC,,,,CLSI M100,2E,,4,,,,,,,,,,,,,MIC as printed: S ≤4. See general comment (6).
Haemophilus influenzae and Haemophilus parainfluenzae,CLR,DISK,15 µg,,,CLSI M100,2E,,,,,,,,13,,,11,12,10,,"Zone as printed: S ≥13, I 11-12, R ≤10"
Haemophilus influenzae and Haemophilus parainfluenzae,CLR,MIC,,,,CLSI M100,2E,,8,,,16,16,32,,,,,,,,"MIC as printed: S ≤8, I 16, R ≥32"
Haemophilus influenzae and Haemophilus parainfluenzae,TCY,DISK,30 µg,,,CLSI M100,2E,,,,,,,,29,,,26,28,25,,"Zone as printed: S ≥29, I 26-28, R ≤25"
Haemophilus influenzae and Haemophilus parainfluenzae,TCY,MIC,,,,CLSI M100,2E,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2, I 4, R ≥8"
Haemophilus influenzae and Haemophilus parainfluenzae,CIP,DISK,5 µg,,,CLSI M100,2E,,,,,,,,21,,,,,,,Zone as printed: S ≥21
Haemophilus influenzae and Haemophilus parainfluenzae,CIP,MIC,,,,CLSI M100,2E,,1,,,,,,,,,,,,,MIC as printed: S ≤1
Haemophilus influenzae and Haemophilus parainfluenzae,LVX,DISK,5 µg,,,CLSI M100,2E,,,,,,,,17,,,,,,,Zone as printed: S ≥17
Haemophilus influenzae and Haemophilus parainfluenzae,LVX,MIC,,,,CLSI M100,2E,,2,,,,,,,,,,,,,MIC as printed: S ≤2
Haemophilus influenzae and Haemophilus parainfluenzae,MFX,DISK,5 µg,,,CLSI M100,2E,,,,,,,,18,,,,,,,Zone as printed: S ≥18
Haemophilus influenzae and Haemophilus parainfluenzae,MFX,MIC,,,,CLSI M100,2E,,1,,,,,,,,,,,,,MIC as printed: S ≤1
Haemophilus influenzae and Haemophilus parainfluenzae,GEM,DISK,5 µg,,,CLSI M100,2E,,,,,,,,18,,,,,,,Zone as printed: S ≥18
Haemophilus influenzae and Haemophilus parainfluenzae,GEM,MIC,,,,CLSI M100,2E,,0.12,,,,,,,,,,,,,MIC as printed: S ≤0.12
Haemophilus influenzae and Haemophilus parainfluenzae,GAT,DISK,5 µg,,,CLSI M100,2E,,,,,,,,18,,,,,,,Zone as printed: S ≥18
Haemophilus influenzae and Haemophilus parainfluenzae,GAT,MIC,,,,CLSI M100,2E,,1,,,,,,,,,,,,,MIC as printed: S ≤1
Haemophilus influenzae and Haemophilus parainfluenzae,GRX,DISK,5 µg,,,CLSI M100,2E,,,,,,,,24,,,,,,,Zone as printed: S ≥24
Haemophilus influenzae and Haemophilus parainfluenzae,GRX,MIC,,,,CLSI M100,2E,,0.5,,,,,,,,,,,,,MIC as printed: S ≤0.5
Haemophilus influenzae and Haemophilus parainfluenzae,LOM,DISK,10 µg,,,CLSI M100,2E,,,,,,,,22,,,,,,,Zone as printed: S ≥22
Haemophilus influenzae and Haemophilus parainfluenzae,LOM,MIC,,,,CLSI M100,2E,,2,,,,,,,,,,,,,MIC as printed: S ≤2
Haemophilus influenzae and Haemophilus parainfluenzae,OFX,DISK,5 µg,,,CLSI M100,2E,,,,,,,,16,,,,,,,Zone as printed: S ≥16
Haemophilus influenzae and Haemophilus parainfluenzae,OFX,MIC,,,,CLSI M100,2E,,2,,,,,,,,,,,,,MIC as printed: S ≤2
Haemophilus influenzae and Haemophilus parainfluenzae,SPX,MIC,,,,CLSI M100,2E,,0.25,,,,,,,,,,,,,MIC as printed: S ≤0.25
Haemophilus influenzae and Haemophilus parainfluenzae,TVA,DISK,10 µg,,,CLSI M100,2E,,,,,,,,22,,,,,,,Zone as printed: S ≥22
Haemophilus influenzae and Haemophilus parainfluenzae,TVA,MIC,,,,CLSI M100,2E,,1,,,,,,,,,,,,,MIC as printed: S ≤1
Haemophilus influenzae and Haemophilus parainfluenzae,FLE,DISK,5 µg,,,CLSI M100,2E,,,,,,,,19,,,,,,,Zone as printed: S ≥19
Haemophilus influenzae and Haemophilus parainfluenzae,FLE,MIC,,,,CLSI M100,2E,,2,,,,,,,,,,,,,MIC as printed: S ≤2
Haemophilus influenzae and Haemophilus parainfluenzae,SXT,DISK,1.25/,,,CLSI M100,2E,,,,,,,,16,,,11,15,10,,"Zone as printed: S ≥16, I 11-15, R ≤10. See general comment (9)."
Haemophilus influenzae and Haemophilus parainfluenzae,SXT,MIC,,,,CLSI M100,2E,,0.5,,,1,1,4,,,,,,,,"MIC as printed: S ≤0.5/9.5, I 1/19-, R ≥4/76. See general comment (9)."
Haemophilus influenzae and Haemophilus parainfluenzae,CHL,DISK,30 µg,,,CLSI M100,2E,,,,,,,,29,,,26,28,25,,"Zone as printed: S ≥29, I 26-28, R ≤25. See general comment (5). (16) Not routinely reported on organisms isolated from the urinary tract."
Haemophilus influenzae and Haemophilus parainfluenzae,CHL,MIC,,,,CLSI M100,2E,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2, I 4, R ≥8. See general comment (5). (16) Not routinely reported on organisms isolated from the urinary tract."
Haemophilus influenzae and Haemophilus parainfluenzae,RIF,DISK,5 µg,,,CLSI M100,2E,,,,,,,,20,,,17,19,16,,"Zone as printed: S ≥20, I 17-19, R ≤16. See general comment (8). (17) May be appropriate only for prophylaxis of case contacts. These breakpoints do not apply to therapy of patients with invasive H. influenzae disease."
Haemophilus influenzae and Haemophilus parainfluenzae,RIF,MIC,,,,CLSI M100,2E,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4. See general comment (8). (17) May be appropriate only for prophylaxis of case contacts. These breakpoints do not apply to therapy of patients with invasive H. influenzae disease."
Haemophilus influenzae and Haemophilus parainfluenzae,LFM,DISK,20 µg,,,CLSI M100,2E,,,,,,,,18,,,,,,,"Zone as printed: S ≥18. See comments (14) and (16). Abbreviations: ATCC®, American Type Culture Collection; BLNAR, β-lactamase negative, ampicillin-resistant; CFU, colony-forming unit(s); CO, carbon dioxide; CSF, cerebrospinal fluid;"
Haemophilus influenzae and Haemophilus parainfluenzae,LFM,MIC,,,,CLSI M100,2E,,2,,,,,,,,,,,,,"MIC as printed: S ≤2. See comments (14) and (16). Abbreviations: ATCC®, American Type Culture Collection; BLNAR, β-lactamase negative, ampicillin-resistant; CFU, colony-forming unit(s); CO, carbon dioxide; CSF, cerebrospinal fluid;"
Neisseria gonorrhoeae,PEN,DISK,10 units,,,CLSI M100,2F,,,,,,,,47,,,27,46,26,,"Zone as printed: S ≥47, I 27-46, R ≤26. See general comment (4). (6) A positive β-lactamase test predicts resistance to penicillin, ampicillin, and amoxicillin. (7) A β-lactamase test detects 1 form of penicillin resistance in N. gonorrhoeae and also may be used to provide epidemiological information. Strains with chromosomally mediated resistance can be detected only by the disk diffusion method or the agar dilution MIC method. (8) Isolates that produce zones of inhibition ≤"
Neisseria gonorrhoeae,PEN,MIC,,,,CLSI M100,2F,,0.06,,,0.12,1,2,,,,,,,,"MIC as printed: S ≤0.06, I 0.12-1, R ≥2. See general comment (4). (6) A positive β-lactamase test predicts resistance to penicillin, ampicillin, and amoxicillin. (7) A β-lactamase test detects 1 form of penicillin resistance in N. gonorrhoeae and also may be used to provide epidemiological information. Strains with chromosomally mediated resistance can be detected only by the disk diffusion method or the agar dilution MIC method. (8) Isolates that produce zones of inhibition ≤"
Neisseria gonorrhoeae,FOX,DISK,30 µg,,,CLSI M100,2F,,,,,,,,28,,,24,27,23,,"Zone as printed: S ≥28, I 24-27, R ≤23. See general comment (3)."
Neisseria gonorrhoeae,FOX,MIC,,,,CLSI M100,2F,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2, I 4, R ≥8. See general comment (3)."
Neisseria gonorrhoeae,FEP,DISK,30 µg,,,CLSI M100,2F,,,,,,,,31,,,,,,,Zone as printed: S ≥31
Neisseria gonorrhoeae,FEP,MIC,,,,CLSI M100,2F,,0.5,,,,,,,,,,,,,MIC as printed: S ≤0.5
Neisseria gonorrhoeae,CTX,DISK,30 µg,,,CLSI M100,2F,,,,,,,,31,,,,,,,Zone as printed: S ≥31
Neisseria gonorrhoeae,CTX,MIC,,,,CLSI M100,2F,,0.5,,,,,,,,,,,,,MIC as printed: S ≤0.5
Neisseria gonorrhoeae,CTT,DISK,30 µg,,,CLSI M100,2F,,,,,,,,26,,,20,25,19,,"Zone as printed: S ≥26, I 20-25, R ≤19. See general comment (3)."
Neisseria gonorrhoeae,CTT,MIC,,,,CLSI M100,2F,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2, I 4, R ≥8. See general comment (3)."
Neisseria gonorrhoeae,CZX,DISK,30 µg,,,CLSI M100,2F,,,,,,,,38,,,,,,,Zone as printed: S ≥38
Neisseria gonorrhoeae,CZX,MIC,,,,CLSI M100,2F,,0.5,,,,,,,,,,,,,MIC as printed: S ≤0.5
Neisseria gonorrhoeae,CPD,DISK,10 µg,,,CLSI M100,2F,,,,,,,,29,,,,,,,Zone as printed: S ≥29
Neisseria gonorrhoeae,CPD,MIC,,,,CLSI M100,2F,,0.5,,,,,,,,,,,,,MIC as printed: S ≤0.5
Neisseria gonorrhoeae,AZM,DISK,15 µg,,,CLSI M100,2F,,,,,,,,30,,,,,,,Zone as printed: S ≥30. (10) Breakpoint presumes that azithromycin is used in an approved regimen that includes an additional antimicrobial agent.
Neisseria gonorrhoeae,AZM,MIC,,,,CLSI M100,2F,,1,,,,,,,,,,,,,MIC as printed: S ≤1. (10) Breakpoint presumes that azithromycin is used in an approved regimen that includes an additional antimicrobial agent.
Neisseria gonorrhoeae,TCY,DISK,30 µg,,,CLSI M100,2F,,,,,,,,38,,,31,37,30,,"Zone as printed: S ≥38, I 31-37, R ≤30. (12) Isolates with disk zone diameters ≤19 mm usually indicate plasmid-mediated tetracycline resistance. Resistance in these strains should be confirmed by a dilution test (MIC ≥16 µg/mL)."
Neisseria gonorrhoeae,TCY,MIC,,,,CLSI M100,2F,,0.25,,,0.5,1,2,,,,,,,,"MIC as printed: S ≤0.25, I 0.5-1, R ≥2. (12) Isolates with disk zone diameters ≤19 mm usually indicate plasmid-mediated tetracycline resistance. Resistance in these strains should be confirmed by a dilution test (MIC ≥16 µg/mL)."
Neisseria gonorrhoeae,CIP,DISK,5 µg,,,CLSI M100,2F,,,,,,,,41,,,28,40,27,,"Zone as printed: S ≥41, I 28-40, R ≤27"
Neisseria gonorrhoeae,CIP,MIC,,,,CLSI M100,2F,,0.06,,,0.12,0.5,1,,,,,,,,"MIC as printed: S ≤0.06, I 0.12-0.5, R ≥1"
Neisseria gonorrhoeae,SPT,DISK,100 µg,,,CLSI M100,2F,,,,,,,,18,,,15,17,14,,"Zone as printed: S ≥18, I 15-17, R ≤14. See general comment (3). Abbreviations: CO, carbon dioxide; GC, gonococcus (Neisseria gonorrhoeae); HCl, hydrochloric acid; I, intermediate; MHB, Mueller-Hinton broth; MIC, minimal inhibitory concentration; NAD, β-nicotinamide adenine dinucleotide; pH, negative logarithm of hydrogen ion concentration; QC, quality control; R, resistant; S, susceptible."
Neisseria gonorrhoeae,SPT,MIC,,,,CLSI M100,2F,,32,,,64,64,128,,,,,,,,"MIC as printed: S ≤32, I 64, R ≥128. See general comment (3). Abbreviations: CO, carbon dioxide; GC, gonococcus (Neisseria gonorrhoeae); HCl, hydrochloric acid; I, intermediate; MHB, Mueller-Hinton broth; MIC, minimal inhibitory concentration; NAD, β-nicotinamide adenine dinucleotide; pH, negative logarithm of hydrogen ion concentration; QC, quality control; R, resistant; S, susceptible."
Streptococcus pneumoniae,PEN,DISK,1 µg,,,CLSI M100,2G,,,,,,,,20,,,,,,,"Zone as printed: S ≥20. (8) Isolates of pneumococci with oxacillin zone sizes ≥20 mm oxacillin are susceptible (MIC ≤0.06 µg/mL) to penicillin. Penicillin and cefotaxime, ceftriaxone, or meropenem MICs should be determined for isolates with oxacillin zone diameters ≤19 mm, because zones"
Streptococcus pneumoniae,PEN,MIC,,non_meningitis,iv,CLSI M100,2G,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2, I 4, R ≥8. (9) For all isolates other than those from CSF, (nonmeningitis) report interpretations for both meningitis and nonmeningitis."
Streptococcus pneumoniae,PEN,MIC,,meningitis,iv,CLSI M100,2G,,0.06,,,,,0.12,,,,,,,,"MIC as printed: S ≤0.06, R ≥0.12. (10) For CSF isolates, report only meningitis (meningitis) interpretations. See general comment (5)."
Streptococcus pneumoniae,PEN,MIC,,,oral,CLSI M100,2G,,0.06,,,0.12,1,2,,,,,,,,"MIC as printed: S ≤0.06, I 0.12-1, R ≥2. (11) Interpretations for oral penicillin may be reported for isolates other than those from CSF."
Streptococcus pneumoniae,AMX,MIC,,non_meningitis,,CLSI M100,2G,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2, I 4, R ≥8"
Streptococcus pneumoniae,AMC,MIC,,non_meningitis,,CLSI M100,2G,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2/1, I 4/2, R ≥8/4. (nonmeningitis)"
Streptococcus pneumoniae,FEP,MIC,,meningitis,,CLSI M100,2G,,0.5,,,1,1,2,,,,,,,,"MIC as printed: S ≤0.5, I 1, R ≥2. (12) In the United States, for CSF isolates, report only nonmeningitis interpretations. There is not an FDA-approved indication for the use of cefepime for meningitis in the United States."
Streptococcus pneumoniae,FEP,MIC,,non_meningitis,,CLSI M100,2G,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4. (13) In the United States, report only interpretations for nonmeningitis and include the nonmeningitis notation on the report."
Streptococcus pneumoniae,CTX,MIC,,meningitis,,CLSI M100,2G,,0.5,,,1,1,2,,,,,,,,"MIC as printed: S ≤0.5, I 1, R ≥2. (14) For CSF isolates, report only meningitis"
Streptococcus pneumoniae,CRO,MIC,,meningitis,,CLSI M100,2G,,0.5,,,1,1,2,,,,,,,,"MIC as printed: S ≤0.5, I 1, R ≥2. interpretations. (15) Rx: Use of cefotaxime or ceftriaxone in meningitis requires therapy with maximum doses. See general comment (5)."
Streptococcus pneumoniae,CTX,MIC,,non_meningitis,,CLSI M100,2G,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4. (16) For all isolates other than those from CSF,"
Streptococcus pneumoniae,CRO,MIC,,non_meningitis,,CLSI M100,2G,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4. report interpretations for both meningitis and nonmeningitis."
Streptococcus pneumoniae,CPT,DISK,30 µg,non_meningitis,,CLSI M100,2G,,,,,,,,26,,,,,,,Zone as printed: S ≥26
Streptococcus pneumoniae,CPT,MIC,,non_meningitis,,CLSI M100,2G,,0.5,,,,,,,,,,,,,MIC as printed: S ≤0.5
Streptococcus pneumoniae,CXM,MIC,,,iv,CLSI M100,2G,,0.5,,,1,1,2,,,,,,,,"MIC as printed: S ≤0.5, I 1, R ≥2"
Streptococcus pneumoniae,CXM,MIC,,,oral,CLSI M100,2G,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4. (17) Interpretations for oral cefuroxime may be reported for isolates other than those from CSF."
Streptococcus pneumoniae,CEC,MIC,,,,CLSI M100,2G,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4"
Streptococcus pneumoniae,CDR,MIC,,,,CLSI M100,2G,,0.5,,,1,1,2,,,,,,,,"MIC as printed: S ≤0.5, I 1, R ≥2"
Streptococcus pneumoniae,CPD,MIC,,,,CLSI M100,2G,,0.5,,,1,1,2,,,,,,,,"MIC as printed: S ≤0.5, I 1, R ≥2"
Streptococcus pneumoniae,CPR,MIC,,,,CLSI M100,2G,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2, I 4, R ≥8"
Streptococcus pneumoniae,LOR,MIC,,,,CLSI M100,2G,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2, I 4, R ≥8"
Streptococcus pneumoniae,MEM,MIC,,,,CLSI M100,2G,,0.25,,,0.5,0.5,1,,,,,,,,"MIC as printed: S ≤0.25, I 0.5, R ≥1. See general comment (5) and comment (8)."
Streptococcus pneumoniae,ETP,MIC,,,,CLSI M100,2G,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4"
